Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,65,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label7 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,65,12,T:System.Windows.Forms.Label,,,,,this.label7 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,64,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSSeed = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,64,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSSeed = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,64,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSSeed = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,63,12,T:System.Windows.Forms.Button,,,,,this.btnTSPrint = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,63,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnTSPrint = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,63,12,T:System.Windows.Forms.Button,,,,,this.btnTSPrint = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,this.btnTSGenerateRandomSeed = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,62,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnTSGenerateRandomSeed = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,this.btnTSGenerateRandomSeed = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,61,12,T:System.Windows.Forms.Label,,,,,this.label5 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,61,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label5 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,61,12,T:System.Windows.Forms.Label,,,,,this.label5 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,60,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSWidth = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,60,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSWidth = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,60,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSWidth = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,59,12,T:System.Windows.Forms.Label,,,,,this.label6 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,59,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label6 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,59,12,T:System.Windows.Forms.Label,,,,,this.label6 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,58,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSHeight = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,58,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSHeight = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,58,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSHeight = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,57,12,T:System.Windows.Forms.Label,,,,,this.label8 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,57,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label8 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,57,12,T:System.Windows.Forms.Label,,,,,this.label8 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,56,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSScale = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,56,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSScale = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,56,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSScale = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,55,12,T:System.Windows.Forms.Label,,,,,this.label9 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,55,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label9 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,55,12,T:System.Windows.Forms.Label,,,,,this.label9 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,54,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSLatitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,54,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSLatitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,54,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSLatitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,53,12,T:System.Windows.Forms.Label,,,,,this.label10 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,53,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label10 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,53,12,T:System.Windows.Forms.Label,,,,,this.label10 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,52,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSLongitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,52,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSLongitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,52,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSLongitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,51,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSProjection = new System.Windows.Forms.ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,51,12,M:System.Windows.Forms.ComboBox.#ctor,,,,,this.cmbTSProjection = new System.Windows.Forms.ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,51,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbTSProjection = new System.Windows.Forms.ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,50,12,T:System.Windows.Forms.Label,,,,,this.label11 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,50,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label11 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,50,12,T:System.Windows.Forms.Label,,,,,this.label11 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,49,12,T:System.Windows.Forms.Label,,,,,this.label12 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,49,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label12 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,49,12,T:System.Windows.Forms.Label,,,,,this.label12 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,48,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSInitialAltitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,48,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudTSInitialAltitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,48,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudTSInitialAltitude = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,47,12,T:System.Windows.Forms.Button,,,,,this.btnTSGenerate = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,47,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnTSGenerate = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,47,12,T:System.Windows.Forms.Button,,,,,this.btnTSGenerate = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,46,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBox1 = new System.Windows.Forms.GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,46,12,M:System.Windows.Forms.GroupBox.#ctor,,,,,this.groupBox1 = new System.Windows.Forms.GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,46,12,T:System.Windows.Forms.GroupBox,,,,,this.groupBox1 = new System.Windows.Forms.GroupBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,45,12,T:System.Windows.Forms.PictureBox,,,,,this.pbTSResult = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,45,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,this.pbTSResult = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,45,12,T:System.Windows.Forms.PictureBox,,,,,this.pbTSResult = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,44,12,T:System.Windows.Forms.TabPage,,,,,this.tpTetraSubd = new System.Windows.Forms.TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,44,12,M:System.Windows.Forms.TabPage.#ctor,,,,,this.tpTetraSubd = new System.Windows.Forms.TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,44,12,T:System.Windows.Forms.TabPage,,,,,this.tpTetraSubd = new System.Windows.Forms.TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,43,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,43,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,43,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,42,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudSDDetail = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,42,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudSDDetail = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,42,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudSDDetail = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,41,12,T:System.Windows.Forms.Label,,,,,this.label2 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,41,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label2 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,41,12,T:System.Windows.Forms.Label,,,,,this.label2 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,40,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudSDRoughness = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,40,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudSDRoughness = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,40,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudSDRoughness = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,39,12,T:System.Windows.Forms.Label,,,,,this.label3 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,39,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label3 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,39,12,T:System.Windows.Forms.Label,,,,,this.label3 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,38,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudSDSeed = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,38,12,M:System.Windows.Forms.NumericUpDown.#ctor,,,,,this.nudSDSeed = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,38,12,T:System.Windows.Forms.NumericUpDown,,,,,this.nudSDSeed = new System.Windows.Forms.NumericUpDown();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,37,12,T:System.Windows.Forms.Button,,,,,this.btnGenerate = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,37,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnGenerate = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,37,12,T:System.Windows.Forms.Button,,,,,this.btnGenerate = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,36,12,T:System.Windows.Forms.Label,,,,,this.label4 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,36,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label4 = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Forms\WorldGen.Forms.NetForm\WorldGen.Forms.NetForm.csproj,File,Forms\WorldGen.Forms.NetForm\Form1.Designer.cs,36,12,T:System.Windows.Forms.Label,,,,,this.label4 = new System.Windows.Forms.Label();
